YEAR,MONTH,COUNTRY,REGION,SUB_REGION,PORT_AREA,FISHERY,MT,FAO_CODE,SUB_POP
1994,4,USA,CA,SCA,So. California,DIR,2131.902,CHP,NSP
1994,4,USA,CA,SCA,So. California,LIV,72.132,CHP,NSP
1994,5,USA,CA,SCA,So. California,DIR,882.963,CHP,NSP
1994,5,USA,CA,SCA,So. California,LIV,120.622,CHP,NSP
1994,6,USA,CA,SCA,So. California,DIR,15.921,CHP,SSP
1994,6,USA,CA,SCA,So. California,LIV,173.026,CHP,SSP
1994,7,USA,CA,SCA,So. California,DIR,57.76,CHP,SSP
1994,7,USA,CA,SCA,So. California,LIV,244.021,CHP,SSP
1994,8,USA,CA,SCA,So. California,DIR,0.318,CHP,SSP
1994,8,USA,CA,SCA,So. California,LIV,297.935,CHP,SSP
1994,9,USA,CA,SCA,So. California,DIR,32.904,CHP,SSP
1994,9,USA,CA,SCA,So. California,LIV,227.171,CHP,SSP
1994,10,USA,CA,SCA,So. California,DIR,1487.275,CHP,SSP
1994,10,USA,CA,SCA,So. California,LIV,128.687,CHP,SSP
1994,11,USA,CA,SCA,So. California,DIR,820.485,CHP,NSP
1994,11,USA,CA,SCA,So. California,LIV,61.36,CHP,NSP
1994,12,USA,CA,SCA,So. California,DIR,208.698,CHP,NSP
1994,12,USA,CA,SCA,So. California,LIV,40.319,CHP,NSP
1995,12,CANADA,BC,BC,Vancouver Island,DIR,22.68,CHP,NSP
1995,1,MÉXICO,BCN,ENS,Ensenada,DIR,2302.6,CHP,NSP
1995,2,MÉXICO,BCN,ENS,Ensenada,DIR,3209.6,CHP,NSP
1995,3,MÉXICO,BCN,ENS,Ensenada,DIR,2843.3,CHP,NSP
1995,4,MÉXICO,BCN,ENS,Ensenada,DIR,2828.1,CHP,NSP
1995,5,MÉXICO,BCN,ENS,Ensenada,DIR,4775.1,CHP,SSP
1995,6,MÉXICO,BCN,ENS,Ensenada,DIR,2268.6,CHP,SSP
1995,7,MÉXICO,BCN,ENS,Ensenada,DIR,4028.3,CHP,SSP
1995,8,MÉXICO,BCN,ENS,Ensenada,DIR,2155.2,CHP,SSP
1995,9,MÉXICO,BCN,ENS,Ensenada,DIR,1527.7,CHP,SSP
1995,10,MÉXICO,BCN,ENS,Ensenada,DIR,1650.9,CHP,SSP
1995,11,MÉXICO,BCN,ENS,Ensenada,DIR,4720.4,CHP,SSP
1995,12,MÉXICO,BCN,ENS,Ensenada,DIR,3086.4,CHP,SSP
1995,1,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
1995,2,USA,CA,CCA,Monterey,DIR,166.033,CHP,NSP
1995,3,USA,CA,CCA,Monterey,DIR,50.82,CHP,NSP
1995,4,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
1995,5,USA,CA,CCA,Monterey,DIR,1.823,CHP,NSP
1995,6,USA,CA,CCA,Monterey,DIR,223.984,CHP,NSP
1995,7,USA,CA,CCA,Monterey,DIR,135.143,CHP,NSP
1995,8,USA,CA,CCA,Monterey,DIR,125.146,CHP,NSP
1995,9,USA,CA,CCA,Monterey,DIR,2170.593,CHP,NSP
1995,10,USA,CA,CCA,Monterey,DIR,1320.162,CHP,NSP
1995,11,USA,CA,CCA,Monterey,DIR,563.144,CHP,NSP
1995,12,USA,CA,CCA,Monterey,DIR,171.004,CHP,NSP
1995,1,USA,CA,SCA,So. California,DIR,6341.338,CHP,NSP
1995,1,USA,CA,SCA,So. California,LIV,62.92,CHP,NSP
1995,2,USA,CA,SCA,So. California,DIR,5248.262,CHP,NSP
1995,2,USA,CA,SCA,So. California,LIV,53.736,CHP,NSP
1995,3,USA,CA,SCA,So. California,DIR,2669.236,CHP,NSP
1995,3,USA,CA,SCA,So. California,LIV,75.372,CHP,NSP
1995,4,USA,CA,SCA,So. California,DIR,4193.969,CHP,NSP
1995,4,USA,CA,SCA,So. California,LIV,98.427,CHP,NSP
1995,5,USA,CA,SCA,So. California,DIR,6002.115,CHP,NSP
1995,5,USA,CA,SCA,So. California,LIV,164.594,CHP,NSP
1995,6,USA,CA,SCA,So. California,DIR,3667.239,CHP,NSP
1995,6,USA,CA,SCA,So. California,LIV,236.101,CHP,NSP
1995,7,USA,CA,SCA,So. California,DIR,838.874,CHP,SSP
1995,7,USA,CA,SCA,So. California,LIV,332.977,CHP,SSP
1995,8,USA,CA,SCA,So. California,DIR,50.303,CHP,SSP
1995,8,USA,CA,SCA,So. California,LIV,406.545,CHP,SSP
1995,9,USA,CA,SCA,So. California,DIR,321.452,CHP,SSP
1995,9,USA,CA,SCA,So. California,LIV,309.985,CHP,SSP
1995,10,USA,CA,SCA,So. California,DIR,4929.432,CHP,SSP
1995,10,USA,CA,SCA,So. California,LIV,175.598,CHP,SSP
1995,11,USA,CA,SCA,So. California,DIR,791.047,CHP,SSP
1995,11,USA,CA,SCA,So. California,LIV,83.728,CHP,SSP
1995,12,USA,CA,SCA,So. California,DIR,1508.086,CHP,NSP
1995,12,USA,CA,SCA,So. California,LIV,55.017,CHP,NSP
1996,1,MÉXICO,BCN,ENS,Ensenada,DIR,4349.4,CHP,NSP
1996,2,MÉXICO,BCN,ENS,Ensenada,DIR,3447.3,CHP,NSP
1996,3,MÉXICO,BCN,ENS,Ensenada,DIR,3847.2,CHP,NSP
1996,4,MÉXICO,BCN,ENS,Ensenada,DIR,2102.9,CHP,SSP
1996,5,MÉXICO,BCN,ENS,Ensenada,DIR,733,CHP,SSP
1996,6,MÉXICO,BCN,ENS,Ensenada,DIR,1186.1,CHP,SSP
1996,7,MÉXICO,BCN,ENS,Ensenada,DIR,2317.5,CHP,SSP
1996,8,MÉXICO,BCN,ENS,Ensenada,DIR,4294.9,CHP,SSP
1996,9,MÉXICO,BCN,ENS,Ensenada,DIR,5491.2,CHP,SSP
1996,10,MÉXICO,BCN,ENS,Ensenada,DIR,3637,CHP,SSP
1996,11,MÉXICO,BCN,ENS,Ensenada,DIR,3264,CHP,SSP
1996,12,MÉXICO,BCN,ENS,Ensenada,DIR,4394.2,CHP,NSP
1996,1,USA,CA,CCA,Monterey,DIR,75.115,CHP,NSP
1996,2,USA,CA,CCA,Monterey,DIR,207.655,CHP,NSP
1996,3,USA,CA,CCA,Monterey,DIR,121.472,CHP,NSP
1996,4,USA,CA,CCA,Monterey,DIR,651.531,CHP,NSP
1996,5,USA,CA,CCA,Monterey,DIR,198.292,CHP,NSP
1996,6,USA,CA,CCA,Monterey,DIR,1231.884,CHP,NSP
1996,7,USA,CA,CCA,Monterey,DIR,448.176,CHP,NSP
1996,8,USA,CA,CCA,Monterey,DIR,1115.637,CHP,NSP
1996,9,USA,CA,CCA,Monterey,DIR,1544.582,CHP,NSP
1996,10,USA,CA,CCA,Monterey,DIR,1143.225,CHP,NSP
1996,11,USA,CA,CCA,Monterey,DIR,1059.156,CHP,NSP
1996,12,USA,CA,CCA,Monterey,DIR,1088.386,CHP,NSP
1996,1,USA,CA,SCA,So. California,DIR,3558.187,CHP,NSP
1996,1,USA,CA,SCA,So. California,LIV,55.143,CHP,NSP
1996,2,USA,CA,SCA,So. California,DIR,2589.277,CHP,NSP
1996,2,USA,CA,SCA,So. California,LIV,47.094,CHP,NSP
1996,3,USA,CA,SCA,So. California,DIR,3525.809,CHP,NSP
1996,3,USA,CA,SCA,So. California,LIV,66.056,CHP,NSP
1996,4,USA,CA,SCA,So. California,DIR,2762.595,CHP,NSP
1996,4,USA,CA,SCA,So. California,LIV,86.262,CHP,NSP
1996,5,USA,CA,SCA,So. California,DIR,423.066,CHP,SSP
1996,5,USA,CA,SCA,So. California,LIV,144.25,CHP,SSP
1996,6,USA,CA,SCA,So. California,DIR,1550.46,CHP,SSP
1996,6,USA,CA,SCA,So. California,LIV,206.918,CHP,SSP
1996,7,USA,CA,SCA,So. California,DIR,702.333,CHP,SSP
1996,7,USA,CA,SCA,So. California,LIV,291.821,CHP,SSP
1996,8,USA,CA,SCA,So. California,DIR,28.821,CHP,SSP
1996,8,USA,CA,SCA,So. California,LIV,356.296,CHP,SSP
1996,9,USA,CA,SCA,So. California,DIR,1473.295,CHP,SSP
1996,9,USA,CA,SCA,So. California,LIV,271.67,CHP,SSP
1996,10,USA,CA,SCA,So. California,DIR,7433.144,CHP,SSP
1996,10,USA,CA,SCA,So. California,LIV,153.894,CHP,SSP
1996,11,USA,CA,SCA,So. California,DIR,1044.814,CHP,NSP
1996,11,USA,CA,SCA,So. California,LIV,73.379,CHP,NSP
1996,12,USA,CA,SCA,So. California,DIR,79.116,CHP,NSP
1996,12,USA,CA,SCA,So. California,LIV,48.217,CHP,NSP
1997,1,CANADA,BC,BC,Vancouver Island,DIR,40.823,CHP,NSP
1997,6,CANADA,BC,BC,Vancouver Island,DIR,2.722,CHP,NSP
1997,11,CANADA,BC,BC,Vancouver Island,DIR,27.216,CHP,NSP
1997,1,MÉXICO,BCN,ENS,Ensenada,DIR,5055.5,CHP,NSP
1997,2,MÉXICO,BCN,ENS,Ensenada,DIR,483.593,CHP,NSP
1997,3,MÉXICO,BCN,ENS,Ensenada,DIR,3371.96,CHP,NSP
1997,4,MÉXICO,BCN,ENS,Ensenada,DIR,2781.495,CHP,SSP
1997,5,MÉXICO,BCN,ENS,Ensenada,DIR,243,CHP,SSP
1997,6,MÉXICO,BCN,ENS,Ensenada,DIR,1562.869,CHP,SSP
1997,7,MÉXICO,BCN,ENS,Ensenada,DIR,7251.684,CHP,SSP
1997,8,MÉXICO,BCN,ENS,Ensenada,DIR,12115.755,CHP,SSP
1997,9,MÉXICO,BCN,ENS,Ensenada,DIR,7913.934,CHP,SSP
1997,10,MÉXICO,BCN,ENS,Ensenada,DIR,9896.808,CHP,SSP
1997,11,MÉXICO,BCN,ENS,Ensenada,DIR,13286.732,CHP,SSP
1997,12,MÉXICO,BCN,ENS,Ensenada,DIR,4475.654,CHP,SSP
1997,1,USA,CA,CCA,Monterey,DIR,91.444,CHP,NSP
1997,2,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
1997,3,USA,CA,CCA,Monterey,DIR,0.027,CHP,NSP
1997,4,USA,CA,CCA,Monterey,DIR,76.249,CHP,NSP
1997,5,USA,CA,CCA,Monterey,DIR,98.257,CHP,NSP
1997,6,USA,CA,CCA,Monterey,DIR,76.657,CHP,NSP
1997,7,USA,CA,CCA,Monterey,DIR,831.389,CHP,NSP
1997,8,USA,CA,CCA,Monterey,DIR,1003.138,CHP,NSP
1997,9,USA,CA,CCA,Monterey,DIR,2568.829,CHP,NSP
1997,10,USA,CA,CCA,Monterey,DIR,4333.657,CHP,NSP
1997,11,USA,CA,CCA,Monterey,DIR,2380.997,CHP,NSP
1997,12,USA,CA,CCA,Monterey,DIR,1900.189,CHP,NSP
1997,1,USA,CA,SCA,So. California,DIR,1830.281,CHP,NSP
1997,1,USA,CA,SCA,So. California,LIV,71.769,CHP,NSP
1997,2,USA,CA,SCA,So. California,DIR,2466.063,CHP,NSP
1997,2,USA,CA,SCA,So. California,LIV,61.293,CHP,NSP
1997,3,USA,CA,SCA,So. California,DIR,3087.712,CHP,NSP
1997,3,USA,CA,SCA,So. California,LIV,85.972,CHP,NSP
1997,4,USA,CA,SCA,So. California,DIR,2520.903,CHP,NSP
1997,4,USA,CA,SCA,So. California,LIV,112.27,CHP,NSP
1997,5,USA,CA,SCA,So. California,DIR,1451.713,CHP,SSP
1997,5,USA,CA,SCA,So. California,LIV,187.742,CHP,SSP
1997,6,USA,CA,SCA,So. California,DIR,166.831,CHP,SSP
1997,6,USA,CA,SCA,So. California,LIV,269.304,CHP,SSP
1997,7,USA,CA,SCA,So. California,DIR,1244.294,CHP,SSP
1997,7,USA,CA,SCA,So. California,LIV,379.805,CHP,SSP
1997,8,USA,CA,SCA,So. California,DIR,819.26,CHP,SSP
1997,8,USA,CA,SCA,So. California,LIV,463.719,CHP,SSP
1997,9,USA,CA,SCA,So. California,DIR,3489.268,CHP,SSP
1997,9,USA,CA,SCA,So. California,LIV,353.578,CHP,SSP
1997,10,USA,CA,SCA,So. California,DIR,8265.704,CHP,SSP
1997,10,USA,CA,SCA,So. California,LIV,200.293,CHP,SSP
1997,11,USA,CA,SCA,So. California,DIR,5040.563,CHP,SSP
1997,11,USA,CA,SCA,So. California,LIV,95.503,CHP,SSP
1997,12,USA,CA,SCA,So. California,DIR,2454.179,CHP,SSP
1997,12,USA,CA,SCA,So. California,LIV,62.754,CHP,SSP
1998,9,CANADA,BC,BC,Vancouver Island,DIR,22.68,CHP,NSP
1998,10,CANADA,BC,BC,Vancouver Island,DIR,175.994,CHP,NSP
1998,11,CANADA,BC,BC,Vancouver Island,DIR,160.572,CHP,NSP
1998,12,CANADA,BC,BC,Vancouver Island,DIR,128.82,CHP,NSP
1998,1,MÉXICO,BCN,ENS,Ensenada,DIR,9143.8,CHP,SSP
1998,2,MÉXICO,BCN,ENS,Ensenada,DIR,3158,CHP,SSP
1998,3,MÉXICO,BCN,ENS,Ensenada,DIR,2422.8,CHP,NSP
1998,4,MÉXICO,BCN,ENS,Ensenada,DIR,2558,CHP,NSP
1998,5,MÉXICO,BCN,ENS,Ensenada,DIR,2746.2,CHP,SSP
1998,6,MÉXICO,BCN,ENS,Ensenada,DIR,210,CHP,SSP
1998,7,MÉXICO,BCN,ENS,Ensenada,DIR,3452.3,CHP,SSP
1998,8,MÉXICO,BCN,ENS,Ensenada,DIR,5533.8,CHP,SSP
1998,9,MÉXICO,BCN,ENS,Ensenada,DIR,1525.7,CHP,SSP
1998,10,MÉXICO,BCN,ENS,Ensenada,DIR,5156.1,CHP,SSP
1998,11,MÉXICO,BCN,ENS,Ensenada,DIR,8113.5,CHP,SSP
1998,12,MÉXICO,BCN,ENS,Ensenada,DIR,3792,CHP,NSP
1998,1,USA,CA,CCA,Monterey,DIR,1033.873,CHP,NSP
1998,2,USA,CA,CCA,Monterey,DIR,1266.076,CHP,NSP
1998,3,USA,CA,CCA,Monterey,DIR,259.564,CHP,NSP
1998,4,USA,CA,CCA,Monterey,DIR,125.854,CHP,NSP
1998,5,USA,CA,CCA,Monterey,DIR,61.353,CHP,NSP
1998,6,USA,CA,CCA,Monterey,DIR,0.018,CHP,NSP
1998,7,USA,CA,CCA,Monterey,DIR,69.245,CHP,NSP
1998,8,USA,CA,CCA,Monterey,DIR,295.08,CHP,NSP
1998,9,USA,CA,CCA,Monterey,DIR,646.705,CHP,NSP
1998,10,USA,CA,CCA,Monterey,DIR,1252.087,CHP,NSP
1998,11,USA,CA,CCA,Monterey,DIR,1444.973,CHP,NSP
1998,12,USA,CA,CCA,Monterey,DIR,2625.927,CHP,NSP
1998,1,USA,CA,SCA,So. California,DIR,2191.123,CHP,SSP
1998,1,USA,CA,SCA,So. California,LIV,62.369,CHP,SSP
1998,2,USA,CA,SCA,So. California,DIR,2106.102,CHP,NSP
1998,2,USA,CA,SCA,So. California,LIV,53.265,CHP,NSP
1998,3,USA,CA,SCA,So. California,DIR,5973.747,CHP,NSP
1998,3,USA,CA,SCA,So. California,LIV,74.712,CHP,NSP
1998,4,USA,CA,SCA,So. California,DIR,8067.048,CHP,NSP
1998,4,USA,CA,SCA,So. California,LIV,97.565,CHP,NSP
1998,5,USA,CA,SCA,So. California,DIR,653.164,CHP,NSP
1998,5,USA,CA,SCA,So. California,LIV,163.153,CHP,NSP
1998,6,USA,CA,SCA,So. California,DIR,102.947,CHP,SSP
1998,6,USA,CA,SCA,So. California,LIV,234.033,CHP,SSP
1998,7,USA,CA,SCA,So. California,DIR,85.584,CHP,SSP
1998,7,USA,CA,SCA,So. California,LIV,330.061,CHP,SSP
1998,8,USA,CA,SCA,So. California,DIR,11.494,CHP,SSP
1998,8,USA,CA,SCA,So. California,LIV,402.984,CHP,SSP
1998,9,USA,CA,SCA,So. California,DIR,960.681,CHP,SSP
1998,9,USA,CA,SCA,So. California,LIV,307.269,CHP,SSP
1998,10,USA,CA,SCA,So. California,DIR,3023.619,CHP,SSP
1998,10,USA,CA,SCA,So. California,LIV,174.06,CHP,SSP
1998,11,USA,CA,SCA,So. California,DIR,3742.309,CHP,NSP
1998,11,USA,CA,SCA,So. California,LIV,82.995,CHP,NSP
1998,12,USA,CA,SCA,So. California,DIR,5056.819,CHP,NSP
1998,12,USA,CA,SCA,So. California,LIV,54.535,CHP,NSP
1998,6,USA,OR,OR,Oregon,DIR,0.816,CHP,NSP
1998,10,USA,OR,OR,Oregon,DIR,0.181,CHP,NSP
1999,1,CANADA,BC,BC,Vancouver Island,DIR,0.1,CHP,NSP
1999,2,CANADA,BC,BC,Vancouver Island,DIR,0.1,CHP,NSP
1999,3,CANADA,BC,BC,Vancouver Island,DIR,24.09,CHP,NSP
1999,7,CANADA,BC,BC,Vancouver Island,DIR,0.1,CHP,NSP
1999,9,CANADA,BC,BC,Vancouver Island,DIR,0.1,CHP,NSP
1999,1,MÉXICO,BCN,ENS,Ensenada,DIR,5453.8,CHP,NSP
1999,2,MÉXICO,BCN,ENS,Ensenada,DIR,8796.7,CHP,NSP
1999,3,MÉXICO,BCN,ENS,Ensenada,DIR,6164.5,CHP,NSP
1999,4,MÉXICO,BCN,ENS,Ensenada,DIR,8166.8,CHP,NSP
1999,5,MÉXICO,BCN,ENS,Ensenada,DIR,3075,CHP,NSP
1999,6,MÉXICO,BCN,ENS,Ensenada,DIR,3103,CHP,SSP
1999,7,MÉXICO,BCN,ENS,Ensenada,DIR,100.8,CHP,SSP
1999,8,MÉXICO,BCN,ENS,Ensenada,DIR,3272.1,CHP,SSP
1999,9,MÉXICO,BCN,ENS,Ensenada,DIR,1650.9,CHP,SSP
1999,10,MÉXICO,BCN,ENS,Ensenada,DIR,5213.7,CHP,SSP
1999,11,MÉXICO,BCN,ENS,Ensenada,DIR,7368.4,CHP,SSP
1999,12,MÉXICO,BCN,ENS,Ensenada,DIR,6203.7,CHP,NSP
1999,1,USA,CA,CCA,Monterey,DIR,4899.577,CHP,NSP
1999,2,USA,CA,CCA,Monterey,DIR,2440.39,CHP,NSP
1999,3,USA,CA,CCA,Monterey,DIR,225.063,CHP,NSP
1999,4,USA,CA,CCA,Monterey,DIR,88.632,CHP,NSP
1999,5,USA,CA,CCA,Monterey,DIR,73.192,CHP,NSP
1999,6,USA,CA,CCA,Monterey,DIR,13.934,CHP,NSP
1999,7,USA,CA,CCA,Monterey,DIR,507.18,CHP,NSP
1999,8,USA,CA,CCA,Monterey,DIR,305.885,CHP,NSP
1999,9,USA,CA,CCA,Monterey,DIR,1110.584,CHP,NSP
1999,10,USA,CA,CCA,Monterey,DIR,1606.597,CHP,NSP
1999,11,USA,CA,CCA,Monterey,DIR,490.297,CHP,NSP
1999,12,USA,CA,CCA,Monterey,DIR,2122.621,CHP,NSP
1999,1,USA,CA,SCA,So. California,DIR,6078.826,CHP,NSP
1999,1,USA,CA,SCA,So. California,LIV,73.82,CHP,NSP
1999,2,USA,CA,SCA,So. California,DIR,6534.287,CHP,NSP
1999,2,USA,CA,SCA,So. California,LIV,63.045,CHP,NSP
1999,3,USA,CA,SCA,So. California,DIR,6978.608,CHP,NSP
1999,3,USA,CA,SCA,So. California,LIV,88.429,CHP,NSP
1999,4,USA,CA,SCA,So. California,DIR,2474.89,CHP,NSP
1999,4,USA,CA,SCA,So. California,LIV,115.479,CHP,NSP
1999,5,USA,CA,SCA,So. California,DIR,1814.179,CHP,NSP
1999,5,USA,CA,SCA,So. California,LIV,193.108,CHP,NSP
1999,6,USA,CA,SCA,So. California,DIR,169.126,CHP,SSP
1999,6,USA,CA,SCA,So. California,LIV,277.002,CHP,SSP
1999,7,USA,CA,SCA,So. California,DIR,2866.585,CHP,SSP
1999,7,USA,CA,SCA,So. California,LIV,390.661,CHP,SSP
1999,8,USA,CA,SCA,So. California,DIR,2957.757,CHP,SSP
1999,8,USA,CA,SCA,So. California,LIV,476.974,CHP,SSP
1999,9,USA,CA,SCA,So. California,DIR,4469.889,CHP,SSP
1999,9,USA,CA,SCA,So. California,LIV,363.685,CHP,SSP
1999,10,USA,CA,SCA,So. California,DIR,3651.282,CHP,SSP
1999,10,USA,CA,SCA,So. California,LIV,206.018,CHP,SSP
1999,11,USA,CA,SCA,So. California,DIR,2218.212,CHP,SSP
1999,11,USA,CA,SCA,So. California,LIV,98.233,CHP,SSP
1999,12,USA,CA,SCA,So. California,DIR,2649.342,CHP,NSP
1999,12,USA,CA,SCA,So. California,LIV,64.548,CHP,NSP
1999,5,USA,OR,OR,Oregon,DIR,0.1,CHP,NSP
1999,6,USA,OR,OR,Oregon,DIR,50,CHP,NSP
1999,7,USA,OR,OR,Oregon,DIR,238,CHP,NSP
1999,8,USA,OR,OR,Oregon,DIR,383,CHP,NSP
1999,9,USA,OR,OR,Oregon,DIR,104,CHP,NSP
2000,1,CANADA,BC,BC,Vancouver Island,DIR,162.386,CHP,NSP
2000,8,CANADA,BC,BC,Vancouver Island,DIR,449.791,CHP,NSP
2000,9,CANADA,BC,BC,Vancouver Island,DIR,529.052,CHP,NSP
2000,10,CANADA,BC,BC,Vancouver Island,DIR,166.069,CHP,NSP
2000,11,CANADA,BC,BC,Vancouver Island,DIR,414.047,CHP,NSP
2000,1,MÉXICO,BCN,ENS,Ensenada,DIR,6173.118,CHP,NSP
2000,2,MÉXICO,BCN,ENS,Ensenada,DIR,6991.592,CHP,NSP
2000,3,MÉXICO,BCN,ENS,Ensenada,DIR,5667.605,CHP,NSP
2000,4,MÉXICO,BCN,ENS,Ensenada,DIR,4884.292,CHP,NSP
2000,5,MÉXICO,BCN,ENS,Ensenada,DIR,4323.597,CHP,SSP
2000,6,MÉXICO,BCN,ENS,Ensenada,DIR,5893.153,CHP,SSP
2000,7,MÉXICO,BCN,ENS,Ensenada,DIR,6086.877,CHP,SSP
2000,8,MÉXICO,BCN,ENS,Ensenada,DIR,3199.142,CHP,SSP
2000,9,MÉXICO,BCN,ENS,Ensenada,DIR,6155.925,CHP,SSP
2000,10,MÉXICO,BCN,ENS,Ensenada,DIR,6007.227,CHP,SSP
2000,11,MÉXICO,BCN,ENS,Ensenada,DIR,6936.139,CHP,SSP
2000,12,MÉXICO,BCN,ENS,Ensenada,DIR,5526.596,CHP,NSP
2000,1,USA,CA,CCA,Monterey,DIR,530.286,CHP,NSP
2000,2,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
2000,3,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
2000,4,USA,CA,CCA,Monterey,DIR,19.758,CHP,NSP
2000,5,USA,CA,CCA,Monterey,DIR,149.486,CHP,NSP
2000,6,USA,CA,CCA,Monterey,DIR,585.452,CHP,NSP
2000,7,USA,CA,CCA,Monterey,DIR,1221.715,CHP,NSP
2000,8,USA,CA,CCA,Monterey,DIR,1604.374,CHP,NSP
2000,9,USA,CA,CCA,Monterey,DIR,4245.234,CHP,NSP
2000,10,USA,CA,CCA,Monterey,DIR,2936.257,CHP,NSP
2000,11,USA,CA,CCA,Monterey,DIR,74.416,CHP,NSP
2000,12,USA,CA,CCA,Monterey,DIR,0.363,CHP,NSP
2000,3,USA,CA,SCA,Los Angeles,LIV,5.528,CHP,NSP
2000,4,USA,CA,SCA,Los Angeles,LIV,6.804,CHP,NSP
2000,5,USA,CA,SCA,Los Angeles,LIV,15.326,CHP,NSP
2000,6,USA,CA,SCA,Los Angeles,LIV,27.567,CHP,SSP
2000,8,USA,CA,SCA,Los Angeles,LIV,26.28,CHP,SSP
2000,9,USA,CA,SCA,Los Angeles,LIV,7.348,CHP,SSP
2000,1,USA,CA,SCA,San Diego,LIV,96.955,CHP,NSP
2000,2,USA,CA,SCA,San Diego,LIV,60.101,CHP,NSP
2000,3,USA,CA,SCA,San Diego,LIV,72.008,CHP,NSP
2000,4,USA,CA,SCA,San Diego,LIV,78.245,CHP,NSP
2000,5,USA,CA,SCA,San Diego,LIV,212.905,CHP,NSP
2000,6,USA,CA,SCA,San Diego,LIV,288.882,CHP,SSP
2000,7,USA,CA,SCA,San Diego,LIV,46.777,CHP,SSP
2000,8,USA,CA,SCA,San Diego,LIV,242.672,CHP,SSP
2000,9,USA,CA,SCA,San Diego,LIV,9.072,CHP,SSP
2000,10,USA,CA,SCA,San Diego,LIV,16.443,CHP,SSP
2000,11,USA,CA,SCA,San Diego,LIV,23.814,CHP,NSP
2000,12,USA,CA,SCA,San Diego,LIV,32.885,CHP,NSP
2000,1,USA,CA,SCA,So. California,DIR,6243.662,CHP,NSP
2000,2,USA,CA,SCA,So. California,DIR,9397.979,CHP,NSP
2000,3,USA,CA,SCA,So. California,DIR,10908.26,CHP,NSP
2000,4,USA,CA,SCA,So. California,DIR,4712.76,CHP,NSP
2000,5,USA,CA,SCA,So. California,DIR,2077.144,CHP,NSP
2000,6,USA,CA,SCA,So. California,DIR,779.444,CHP,SSP
2000,7,USA,CA,SCA,So. California,DIR,516.143,CHP,SSP
2000,8,USA,CA,SCA,So. California,DIR,1330.776,CHP,SSP
2000,9,USA,CA,SCA,So. California,DIR,1118.178,CHP,SSP
2000,10,USA,CA,SCA,So. California,DIR,1665.981,CHP,SSP
2000,11,USA,CA,SCA,So. California,DIR,2523.497,CHP,NSP
2000,12,USA,CA,SCA,So. California,DIR,5560.933,CHP,NSP
2000,6,USA,OR,OR,Oregon,DIR,205,CHP,NSP
2000,7,USA,OR,OR,Oregon,DIR,2457,CHP,NSP
2000,8,USA,OR,OR,Oregon,DIR,3960,CHP,NSP
2000,9,USA,OR,OR,Oregon,DIR,2599,CHP,NSP
2000,10,USA,OR,OR,Oregon,DIR,303,CHP,NSP
2000,11,USA,OR,OR,Oregon,DIR,3,CHP,NSP
2000,12,USA,OR,OR,Oregon,DIR,2,CHP,NSP
2000,6,USA,WA,WA,Washington,DIR,62.2,CHP,NSP
2000,7,USA,WA,WA,Washington,DIR,912.8,CHP,NSP
2000,8,USA,WA,WA,Washington,DIR,2212.9,CHP,NSP
2000,9,USA,WA,WA,Washington,DIR,1455.1,CHP,NSP
2000,10,USA,WA,WA,Washington,DIR,122.4,CHP,NSP
2001,1,CANADA,BC,BC,Vancouver Island,DIR,0.1,CHP,NSP
2001,3,CANADA,BC,BC,Vancouver Island,DIR,0.1,CHP,NSP
2001,4,CANADA,BC,BC,Vancouver Island,DIR,0.1,CHP,NSP
2001,5,CANADA,BC,BC,Vancouver Island,DIR,0.1,CHP,NSP
2001,7,CANADA,BC,BC,Vancouver Island,DIR,0.1,CHP,NSP
2001,8,CANADA,BC,BC,Vancouver Island,DIR,297.021,CHP,NSP
2001,9,CANADA,BC,BC,Vancouver Island,DIR,711.913,CHP,NSP
2001,10,CANADA,BC,BC,Vancouver Island,DIR,256.351,CHP,NSP
2001,12,CANADA,BC,BC,Vancouver Island,DIR,0.1,CHP,NSP
2001,1,MÉXICO,BCN,ENS,Ensenada,DIR,4215.053,CHP,NSP
2001,2,MÉXICO,BCN,ENS,Ensenada,DIR,2361.906,CHP,NSP
2001,3,MÉXICO,BCN,ENS,Ensenada,DIR,2383.598,CHP,NSP
2001,4,MÉXICO,BCN,ENS,Ensenada,DIR,976.97,CHP,NSP
2001,5,MÉXICO,BCN,ENS,Ensenada,DIR,2673.406,CHP,SSP
2001,6,MÉXICO,BCN,ENS,Ensenada,DIR,3933.961,CHP,SSP
2001,7,MÉXICO,BCN,ENS,Ensenada,DIR,6078.407,CHP,SSP
2001,8,MÉXICO,BCN,ENS,Ensenada,DIR,4639.023,CHP,SSP
2001,9,MÉXICO,BCN,ENS,Ensenada,DIR,5926.633,CHP,SSP
2001,10,MÉXICO,BCN,ENS,Ensenada,DIR,4388.735,CHP,SSP
2001,11,MÉXICO,BCN,ENS,Ensenada,DIR,4884.109,CHP,SSP
2001,12,MÉXICO,BCN,ENS,Ensenada,DIR,3609.485,CHP,NSP
2001,10,USA,CA,CCA,Eureka,LIV,0.159,CHP,NSP
